flow,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,std_fiat,std_biat,feduration,total_fpackets,total_bpackets,total_fpktl,total_bpktl,min_fpktl,min_bpktl,max_fpktl,max_bpktl,mean_fpktl,mean_bpktl,std_fpktl,std_bpktl,avgPacketSize,fPktsPerSecond,bPktsPerSecond,flowPktsPerSecond,flowBytesPerSecond,label
10.0.2.15:58506<->87.250.251.119:443,82.039973,82.028520,0.000016,0.000000,45.107041,45.107041,3.906665380952381,3.7285690909090907,10.966140505967559,10.734436272080169,82.040304,22,23,4599,7341,54,60,2090,2974,209.04545454545453,319.17391304347825,445.9714359070788,671.4080626275387,265.3333333333333,0.2681608785847502466592517746,0.2803500094295116215073995825,0.5485108880142618681666513571,145.5382222864508156868848268,Ubuntu18_Opera
10.0.2.15:47186<->52.85.47.65:443,79.665835,79.645794,0.000276,0.000582,45.050793,45.050793,8.851759444444445,9.95572425,17.710153843086996,18.599041921260945,79.665835,10,9,1141,4575,54,60,571,2910,114.1,508.3333333333333,161.81776444163629,974.1183193021267,300.8421052631579,0.1255243229421997522526438090,0.1129718906479797770273794281,0.2384962135901795292800232371,71.74970299376137838761120121,Ubuntu18_Opera
10.0.2.15:49266<->192.168.0.1:53,0,0,1649099465.844506,0,1649099465.844506,1649099465.844506,0.0,0.0,0.0,0.0,0.007611,1,1,100,164,100,164,100,164,100.0,164.0,0.0,0.0,132.0,131.3887793982393903560635922,131.3887793982393903560635922,262.7775587964787807121271843,34686.63776113519905400078833,Ubuntu18_Opera
10.0.2.15:49658<->192.168.0.1:53,0,0,1649099465.929449,0,1649099465.929449,1649099465.929449,0.0,0.0,0.0,0.0,0.011587,1,1,95,111,95,111,95,111,95.0,111.0,0.0,0.0,103.0,86.30361612151549149909381203,86.30361612151549149909381203,172.6072322430309829981876241,17778.54492103219124881332528,Ubuntu18_Opera
10.0.2.15:42704<->188.114.98.128:443,81.388129,81.383110,0.000125,0.000001,46.917929,46.917929,6.260625307692308,6.781925833333333,15.47285183644039,16.04136189153953,81.388129,14,13,1895,3911,54,60,571,2178,135.35714285714286,300.84615384615387,166.5877487151382,593.0724865975275,215.03703703703704,0.1720152579008174521372766783,0.1597284537650447769846140584,0.3317437116658622291218907367,71.33718481229615193635917100,Ubuntu18_Opera
10.0.2.15:50744<->82.145.216.15:443,79.317115,67.926257,0.000083,0.000000,45.010362,45.010362,5.287807666666667,5.225096692307693,12.36566170828242,13.157850698819464,79.317115,16,14,2843,4710,54,60,571,2974,177.6875,336.42857142857144,208.75942094509972,766.7320978608564,251.76666666666668,0.2017219108385371807837438364,0.1765066719837200331857758568,0.3782285828222572139695196932,95.22534953521695790372607476,Ubuntu18_Opera
10.0.2.15:47990<->104.16.149.64:443,81.270581,81.265860,0.000137,0.000051,46.796595,46.796595,4.277399,4.51477,12.960385085163525,13.293637870262106,81.270581,20,19,2187,81370,54,60,571,14654,109.35,4282.631578947368,138.91052591695964,4759.9267642653485,2142.4871794871797,0.2460915100385464206291326993,0.2337869345366190995976760644,0.4798784445751655202268087637,1028.133415214541163425422048,Ubuntu18_Opera
10.0.2.15:47992<->104.16.149.64:443,81.107042,81.101102,0.000192,0.000135,46.578062,46.578062,4.268791684210527,4.505616777777778,12.919299645874307,13.251388261111385,81.107042,20,19,2416,32717,54,60,571,8814,120.8,1721.9473684210527,145.54926820044204,2778.858348188739,900.8461538461538,0.2465877130619558286936416692,0.2342583274088580372589595858,0.4808460404708138659526012550,433.1683061502847064746856383,Ubuntu18_Opera
10.0.2.15:42355<->192.168.0.1:53,0,0,1649099466.406367,0,1649099466.406367,1649099466.406367,0.0,0.0,0.0,0.0,0.006684,1,1,91,155,91,155,91,155,91.0,155.0,0.0,0.0,123.0,149.6110113704368641532016756,149.6110113704368641532016756,299.2220227408737283064033513,36804.30879712746858168761221,Ubuntu18_Opera
10.0.2.15:56382<->64.233.165.154:443,0.021947,0.032227,0.000433,0.000702,0.021514,0.021514,0.0109735,0.0161135,0.014906518054193608,0.021795152316512953,0.053691,3,3,699,180,54,60,571,60,233.0,60.0,292.8873503584612,0.0,146.5,55.87528636084259931832150640,55.87528636084259931832150640,111.7505727216851986366430128,16371.45890372688160026820137,Ubuntu18_Opera
10.0.2.15:56384<->64.233.165.154:443,0.028046,0.028050,0.000604,0.000819,0.027442,0.027442,0.014023,0.014025,0.018977331793484563,0.018676104304699095,0.055464,3,3,699,180,54,60,571,60,233.0,60.0,292.8873503584612,0.0,146.5,54.08913890090869753353526612,54.08913890090869753353526612,108.1782778018173950670705322,15848.11769796624837732583297,Ubuntu18_Opera
10.0.2.15:53866<->108.177.14.113:443,30.033407,65.549782,0.000115,0.000127,29.966913,29.966913,6.0066814,13.109956399999998,13.394186362496876,18.043897670735493,65.581559,6,6,861,4602,54,60,571,2974,143.5,767.0,209.584111993252,1204.6481644032003,455.25,0.09148913340105257333086576975,0.09148913340105257333086576975,0.1829782668021051466617315395,83.30085596165836801775328336,Ubuntu18_Opera
10.0.2.15:44752<->13.32.111.24:443,80.641393,80.620013,0.000011,0.000000,45.027213,45.027213,0.9955727530864197,1.0077501625,6.198972290905154,6.237135439622075,80.641393,82,81,6849,253658,54,60,571,11478,83.52439024390245,3131.58024691358,82.18050377212889,3051.3980151079827,1598.20245398773,1.016847514030418596563677912,1.004446934591023247825096474,2.021294448621441844388774385,3230.437748018564113841634655,Ubuntu18_Opera
10.0.2.15:51598<->157.240.205.1:443,0.084652,0.079671,0.005325,0.005617,0.079327,0.079327,0.042326,0.0398355,0.05232731602136689,0.048392266784063755,0.158967,3,3,699,180,54,60,571,60,233.0,60.0,292.8873503584612,0.0,146.5,18.87184132555813470720338183,18.87184132555813470720338183,37.74368265111626941440676367,5529.449508388533469210590877,Ubuntu18_Opera
10.0.2.15:51600<->157.240.205.1:443,0.087903,0.096721,0.017548,0.017852,0.070355,0.070355,0.0439515,0.0483605,0.03734018779411802,0.04314553446765957,0.167020,3,3,699,180,54,60,571,60,233.0,60.0,292.8873503584612,0.0,146.5,17.96192072805652017722428452,17.96192072805652017722428452,35.92384145611304035444856903,5262.842773320560411926715363,Ubuntu18_Opera
10.0.2.15:41634<->173.194.221.132:41634,4.000096,0,0.300947,0,1.897324,1.897324,1.000024,0.0,0.705482182341978,0.0,4.000096,5,0,6460,0,1292,0,1292,0,1292.0,0.0,0.0,0.0,1292.0,1.249970000719982720414710047,0E+6,1.249970000719982720414710047,1614.961240930217674775805381,Ubuntu18_Opera
10.0.2.15:39538<->173.194.221.132:39538,4.000170,0,0.300105,0,1.898177,1.898177,1.0000425,0.0,0.7061112646981824,0.0,4.000170,5,0,6460,0,1292,0,1292,0,1292.0,0.0,0.0,0.0,1292.0,1.249946877257716547046750513,0E+6,1.249946877257716547046750513,1614.931365416969778784401663,Ubuntu18_Opera
10.0.2.15:57488<->173.194.221.132:443,80.537365,80.506134,0.000124,0.000150,45.942355,45.942355,4.474298055555555,4.73565494117647,13.13151840605297,13.487210089131862,80.537365,19,18,2421,12574,54,60,571,4224,127.42105263157895,698.5555555555555,153.25190438891912,1216.6892020475423,405.27027027027026,0.2359153419037238181308762709,0.2234987449614225645450406777,0.4594140868651463826759169486,186.1868711498072975196047201,Ubuntu18_Opera
10.0.2.15:57490<->173.194.221.132:443,80.532476,80.510188,0.000078,0.000000,45.940239,45.940239,4.737204470588235,5.03188675,13.486885754485236,13.872573656100318,80.532476,18,17,2181,11016,54,60,571,4434,121.16666666666667,648.0,154.10662847903873,1252.3093168223256,377.0571428571429,0.2235123132188311210001788595,0.2110949624844516142779467007,0.4346072757032827352781255602,163.8717776416063502132978005,Ubuntu18_Opera
10.0.2.15:51606<->157.240.205.1:443,0.086978,0.084022,0.002923,0.003216,0.084055,0.084055,0.043489,0.042011,0.057368987371226976,0.05486441515226422,0.168046,3,3,699,180,54,60,571,60,233.0,60.0,292.8873503584612,0.0,146.5,17.85225473977363340989967033,17.85225473977363340989967033,35.70450947954726681979934066,5230.710638753674589100603406,Ubuntu18_Opera
10.0.2.15:51608<->157.240.205.1:443,0.091295,0.089871,0.007391,0.007783,0.083904,0.083904,0.0456475,0.0449355,0.05410286114892631,0.05254156937606641,0.173734,3,3,699,180,54,60,571,60,233.0,60.0,292.8873503584612,0.0,146.5,17.26777717660331311084761762,17.26777717660331311084761762,34.53555435320662622169523524,5059.458712744770741478351963,Ubuntu18_Opera
10.0.2.15:36223<->192.168.0.1:53,0,0,1649099468.163778,0,1649099468.163778,1649099468.163778,0.0,0.0,0.0,0.0,0.007750,1,1,90,196,90,196,90,196,90.0,196.0,0.0,0.0,143.0,129.0322580645161290322580645,129.0322580645161290322580645,258.0645161290322580645161290,36903.22580645161290322580645,Ubuntu18_Opera
10.0.2.15:51890<->52.85.47.26:443,79.173320,79.153344,0.000152,0.000263,45.012959,45.012959,5.278221333333334,5.653810285714286,13.617816312934158,14.051107729939375,79.173320,16,15,2034,9055,54,60,571,2910,127.125,603.6666666666666,149.79625050937247,975.8172155148924,357.7096774193548,0.2020882792334589480395668642,0.1894577617813677637870939352,0.3915460410148267118266607994,140.0598080262391421756723098,Ubuntu18_Opera
10.0.2.15:51892<->52.85.47.26:443,79.001367,78.980428,0.000126,0.000165,45.029762,45.029762,3.434842043478261,3.590019454545455,11.144271644038579,11.381109525267819,79.001367,24,23,5920,15073,54,60,1205,3031,246.66666666666666,655.3478260869565,354.56852733951183,1065.3863835459226,446.6595744680851,0.3037922115955284672479148367,0.2911342027790481144459183852,0.5949264143745765816938332219,265.7295790843720463723115070,Ubuntu18_Opera
10.0.2.15:44770<->13.32.111.24:443,78.440775,78.420177,0.000018,0.000000,45.993536,45.993536,2.905213888888889,2.904451,10.621330021670039,10.621652937745235,78.440775,28,28,2638,68039,54,60,571,7354,94.21428571428571,2429.964285714286,121.3401576660994,2291.385388510027,1262.0892857142858,0.3569572075237655415821682027,0.3569572075237655415821682027,0.7139144150475310831643364054,901.0237341484706136572465022,Ubuntu18_Opera
10.0.2.15:60160<->192.168.0.1:53,0,0,1649099469.064222,0,1649099469.064222,1649099469.064222,0.0,0.0,0.0,0.0,0.007574,1,1,104,120,104,120,104,120,104.0,120.0,0.0,0.0,112.0,132.0306311064166886717718511,132.0306311064166886717718511,264.0612622128333773435437021,29574.86136783733826247689464,Ubuntu18_Opera
10.0.2.15:37654<->35.186.220.184:443,78.279806,78.252879,0.000016,0.000000,45.004022,45.004022,3.010761769230769,2.794745678571428,10.308270485539612,9.95082296244824,78.279806,27,29,9923,11517,54,60,2974,4375,367.51851851851853,397.13793103448273,695.7376478557666,953.8200535642355,382.85714285714283,0.3449165420772759707656914735,0.3704659155644815982298167678,0.7153824576417575689955082413,273.8892837828443264154231552,Ubuntu18_Opera
10.0.2.15:39305<->192.168.0.1:53,0,0,1649099469.939195,0,1649099469.939195,1649099469.939195,0.0,0.0,0.0,0.0,0.006621,1,1,89,128,89,128,89,128,89.0,128.0,0.0,0.0,108.5,151.0345869204047726929466848,151.0345869204047726929466848,302.0691738408095453858933696,32774.50536172783567436943060,Ubuntu18_Opera
10.0.2.15:40116<->5.57.19.231:443,75.382614,48.532959,0.000332,0.000000,30.015340,30.015340,6.2818845,4.04441325,11.545418085243542,9.664320530552624,75.382614,13,13,5513,7285,54,60,2440,2866,424.0769230769231,560.3846153846154,791.1656444279396,942.0137594944795,492.2307692307692,0.1724535580578301516580467746,0.1724535580578301516580467746,0.3449071161156603033160935491,169.7738950787777139168986631,Ubuntu18_Opera
10.0.2.15:39840<->35.186.220.184:39840,4.000694,0,0.300656,0,1.896885,1.896885,1.0001735,0.0,0.70546968782436,0.0,4.000694,5,0,6460,0,1292,0,1292,0,1292.0,0.0,0.0,0.0,1292.0,1.249783162621285207016582623,0E+6,1.249783162621285207016582623,1614.719846106700487465424749,Ubuntu18_Opera
10.0.2.15:42881<->192.168.0.1:53,0,0,1649099471.263595,0,1649099471.263595,1649099471.263595,0.0,0.0,0.0,0.0,0.042112,1,1,93,229,93,229,93,229,93.0,229.0,0.0,0.0,161.0,23.74620060790273556231003040,23.74620060790273556231003040,47.49240121580547112462006079,7646.276595744680851063829787,Ubuntu18_Opera
10.0.2.15:47226<->52.85.47.65:443,76.047415,76.026650,0.000147,0.000000,45.519756,45.519756,4.7529634375,5.068443333333334,13.235330863338636,13.647417880450403,76.047415,17,16,2328,5945,54,60,571,2910,136.94117647058823,371.5625,150.52469506207083,744.14890702959,250.6969696969697,0.2235447450777912700911661494,0.2103950541908623718505093171,0.4339397992686536419416754665,108.7873927075627751449539738,Ubuntu18_Opera
10.0.2.15:33730<->192.168.0.1:53,0,0,1649099475.263126,0,1649099475.263126,1649099475.263126,0.0,0.0,0.0,0.0,0.007433,1,1,101,176,101,176,101,176,101.0,176.0,0.0,0.0,138.5,134.5351809498183775057177452,134.5351809498183775057177452,269.0703618996367550114354904,37266.24512309969056908381542,Ubuntu18_Opera
10.0.2.15:59466<->107.167.119.133:443,13.239497,3.392702,0.000496,0.000000,9.674738,9.674738,1.4710552222222222,0.48467171428571426,3.211341396468724,1.0578236972409776,13.239497,10,8,1665,3646,54,60,571,2745,166.5,455.75,211.17672956817734,938.9861934174386,295.05555555555554,0.7553157042144425879623674525,0.6042525633715540703698939620,1.359568267585996658332261414,401.1481705082904584668133540,Ubuntu18_Opera
10.0.2.15:59335<->192.168.0.1:53,0,0,1649099488.525927,0,1649099488.525927,1649099488.525927,0.0,0.0,0.0,0.0,0.007346,1,1,95,235,95,235,95,235,95.0,235.0,0.0,0.0,165.0,136.1285053090117070514565750,136.1285053090117070514565750,272.2570106180234141029131500,44922.40675197386332698066975,Ubuntu18_Opera
10.0.2.15:45658<->74.125.131.102:443,58.827210,58.793491,0.000210,0.000067,46.856488,46.856488,3.268178333333333,3.458440647058824,11.229821119073856,11.545545724761952,58.827210,19,18,2283,27105,54,60,571,8562,120.15789473684211,1505.8333333333333,156.98664598475838,2538.5900498458727,794.2702702702703,0.3229797911544674649707167823,0.3059808547779165457617316884,0.6289606459323840107324484707,499.5647422340784137136539367,Ubuntu18_Opera
10.0.2.15:53898<->108.177.14.113:443,30.026416,30.001792,0.000364,0.000372,29.975350,29.975350,6.0052832,7.500448,13.399680314707387,14.983504872472283,30.026749,6,5,861,4542,54,60,571,2974,143.5,908.4,209.584111993252,1289.9677515348978,491.1818181818182,0.1998218321936883676617805011,0.1665181934947403063848170843,0.3663400256884286740465975854,179.9395598904163750794333413,Ubuntu18_Opera
10.0.2.15:39064<->192.168.0.1:53,0,0,1649099516.449008,0,1649099516.449008,1649099516.449008,0.0,0.0,0.0,0.0,0.006947,1,1,93,227,93,227,93,227,93.0,227.0,0.0,0.0,160.0,143.9470274938822513315100043,143.9470274938822513315100043,287.8940549877645026630200086,46063.04879804232042608320138,Ubuntu18_Opera
10.0.2.15:35498<->192.168.0.1:53,0,0,1649099516.449984,0,1649099516.449984,1649099516.449984,0.0,0.0,0.0,0.0,0.006755,1,1,93,109,93,109,93,109,93.0,109.0,0.0,0.0,101.0,148.0384900074019245003700962,148.0384900074019245003700962,296.0769800148038490007401925,29903.77498149518874907475944,Ubuntu18_Opera
10.0.2.15:45664<->96.16.49.51:443,30.951790,30.911204,0.000019,0.000000,30.780490,30.780490,2.813799090909091,2.810109454545455,9.27552483889666,9.276800615386938,30.952003,12,12,1674,8885,54,60,571,4110,139.5,740.4166666666666,179.3034502532711,1349.7294987133419,439.9583333333333,0.3876970417714162149699972567,0.3876970417714162149699972567,0.7753940835428324299399945134,341.1410886720319844890167528,Ubuntu18_Opera
10.0.2.15:45666<->96.16.49.51:443,30.949999,30.910777,0.000017,0.000000,30.687374,30.687374,0.773749975,0.772769425,4.851052276770133,4.851232689866814,30.950190,41,41,3208,97302,54,60,571,7354,78.2439024390244,2373.2195121951218,99.0100450681154,1559.766000273681,1225.7317073170732,1.324709153643321737281742051,1.324709153643321737281742051,2.649418307286643474563484101,3247.476025187567507663119354,Ubuntu18_Opera
10.0.2.15:42754<->188.114.98.128:443,30.911463,30.906075,0.000186,0.000065,30.844775,30.844775,2.207961642857143,2.3773903846153845,8.242245964419403,8.55349664750122,30.911463,15,14,1909,8678,54,60,571,4298,127.26666666666667,619.8571428571429,143.09510656835727,1215.316537250393,365.0689655172414,0.4852568770361985131535184860,0.4529064185671186122766172536,0.9381632956033171254301357396,342.4943038121489105837533474,Ubuntu18_Opera
10.0.2.15:42756<->188.114.98.128:443,0.041510,0.033675,0.000418,0.000414,0.032484,0.032484,0.0103775,0.011224999999999999,0.015146671856659908,0.018219208572273386,0.041510,5,4,807,2351,54,60,571,2171,161.4,587.75,229.13707687757565,1055.5,350.8888888888889,120.4529029149602505420380631,96.36232233196820043363045049,216.8152252469284509756685136,76078.05348108889424235124066,Ubuntu18_Opera
10.0.2.15:55004<->192.168.0.1:53,0,0,1649099516.559751,0,1649099516.559751,1649099516.559751,0.0,0.0,0.0,0.0,0.006834,1,1,92,108,92,108,92,108,92.0,108.0,0.0,0.0,100.0,146.3271875914544922446590577,146.3271875914544922446590577,292.6543751829089844893181153,29265.43751829089844893181153,Ubuntu18_Opera
10.0.2.15:40460<->142.250.150.94:443,30.820224,30.799078,0.000042,0.000000,29.410418,29.410418,1.1414897777777777,1.0266359333333335,5.650406048428952,5.361638342473122,30.820224,28,31,9799,12293,54,60,1436,2974,349.9642857142857,396.5483870967742,501.0865588079463,727.8515342526789,374.4406779661017,0.9084943704497410531474398110,1.005833052997927594556094076,1.914327423447668647703533887,716.8020582848456909333300108,Ubuntu18_Opera
10.0.2.15:59682<->192.168.0.1:53,0,0,1649099516.689282,0,1649099516.689282,1649099516.689282,0.0,0.0,0.0,0.0,0.007767,1,1,89,105,89,105,89,105,89.0,105.0,0.0,0.0,97.0,128.7498390627011716235354706,128.7498390627011716235354706,257.4996781254023432470709412,24977.46877816402729496588129,Ubuntu18_Opera
10.0.2.15:35266<->34.104.35.123:80,30.704770,30.665281,0.000082,0.000085,29.479981,29.479981,0.8772791428571428,0.9019200294117647,4.977646665433181,5.0503696300813194,30.704770,36,35,3513,79174,54,60,455,5894,97.58333333333333,2262.114285714286,123.33331724581623,1399.6722047223302,1164.605633802817,1.172456266567051308314636456,1.139888036940188771972563221,2.312344303507240080287199676,2692.969203156382542517009572,Ubuntu18_Opera
10.0.2.15:56481<->142.250.150.94:56481,4.001576,0,0.300326,0,1.898748,1.898748,1.000394,0.0,0.7063786997638023,0.0,4.001576,5,0,6460,0,1292,0,1292,0,1292.0,0.0,0.0,0.0,1292.0,1.249507693968576380905923066,0E+6,1.249507693968576380905923066,1614.363940607400684130452602,Ubuntu18_Opera
10.0.2.15:57314<->192.168.0.1:53,0,0,1649099545.329659,0,1649099545.329659,1649099545.329659,0.0,0.0,0.0,0.0,0.008655,1,1,100,116,100,116,100,116,100.0,116.0,0.0,0.0,108.0,115.5401502021952628538417100,115.5401502021952628538417100,231.0803004043905257076834200,24956.67244367417677642980936,Ubuntu18_Opera
